,time,cpu_avg,power_all,power_cpu,power_gpu,%CPU,%mem
1573,18:41:14,0.00752,3.32415,3.32415,0.0,5.0,7.0
1574,18:41:15,0.01746,3.23704,3.23704,0.0,5.0,7.0
1575,18:41:16,0.015,3.25657,3.25657,0.0,5.0,7.0
1576,18:41:17,0.0125,3.27776,3.27776,0.0,5.0,7.0
1577,18:41:18,0.0375,3.1188,3.1188,0.0,5.0,7.0
1578,18:41:19,0.015,3.25657,3.25657,0.0,5.0,7.0
1579,18:41:20,0.0125,3.27776,3.27776,0.0,5.0,7.0
1580,18:41:21,0.01754,3.23637,3.23637,0.0,5.0,7.0
1581,18:41:22,0.015,3.25657,3.25657,0.0,5.0,7.0
1582,18:41:23,0.02757,3.16894,3.16894,0.0,5.0,7.0
1583,18:41:24,0.01754,3.23637,3.23637,0.0,5.0,7.0
1584,18:41:25,0.01253,3.27748,3.27748,0.0,5.0,7.0
1585,18:41:26,0.01003,3.30009,3.30009,0.0,5.0,7.0
1586,18:41:27,0.02,3.21811,3.21811,0.0,4.0,7.0
1587,18:41:28,0.02015,3.21702,3.21702,0.0,4.0,7.0
1588,18:41:29,0.0325,3.14216,3.14216,0.0,4.0,7.0
1589,18:41:30,0.02,3.21811,3.21811,0.0,4.0,7.0
1590,18:41:31,0.015,3.25657,3.25657,0.0,4.0,7.0
1592,18:41:33,0.0175,3.23671,3.23671,0.0,4.0,7.0
1593,18:41:34,0.00499,3.34998,3.34998,0.0,4.0,7.0
1594,18:41:35,0.03,3.15525,3.15525,0.0,4.0,7.0
1595,18:41:36,0.01508,3.25595,3.25595,0.0,4.0,7.0
1596,18:41:37,0.01005,3.29985,3.29985,0.0,4.0,7.0
1597,18:41:38,0.01005,3.29985,3.29985,0.0,4.0,7.0
1598,18:41:39,0.02,3.21811,3.21811,0.0,4.0,7.0
1599,18:41:40,0.02757,3.16894,3.16894,0.0,4.0,7.0
1600,18:41:41,0.01253,3.27748,3.27748,0.0,4.0,7.0
1601,18:41:42,0.01508,3.25595,3.25595,0.0,4.0,7.0
1602,18:41:43,0.01253,3.27748,3.27748,0.0,4.0,7.0
1603,18:41:44,0.0125,3.27776,3.27776,0.0,4.0,7.0
1604,18:41:45,0.035,3.13003,3.13003,0.0,4.0,7.0
1605,18:41:46,0.025,3.18448,3.18448,0.0,4.0,7.0
1606,18:41:47,0.015,3.25657,3.25657,0.0,4.0,7.0
1607,18:41:48,0.01754,3.23637,3.23637,0.0,4.0,7.0
1608,18:41:49,0.01253,3.27748,3.27748,0.0,4.0,7.0
1609,18:41:50,0.0125,3.27776,3.27776,0.0,4.0,7.0
1611,18:41:52,0.0075,3.32433,3.32433,0.0,4.0,7.0
1612,18:41:53,0.025,3.18448,3.18448,0.0,4.0,7.0
1613,18:41:54,0.02,3.21811,3.21811,0.0,4.0,7.0
1614,18:41:55,0.01005,3.29985,3.29985,0.0,4.0,7.0
1615,18:41:56,0.0125,3.27776,3.27776,0.0,4.0,7.0
1616,18:41:57,0.02,3.21811,3.21811,0.0,4.0,7.0
1617,18:41:58,0.02506,3.18408,3.18408,0.0,4.0,7.0
1618,18:41:59,0.01746,3.23704,3.23704,0.0,4.0,7.0
1619,18:42:00,0.02,3.21811,3.21811,0.0,4.0,7.0
1620,18:42:01,0.01504,3.25626,3.25626,0.0,4.0,7.0
1621,18:42:02,0.0125,3.27776,3.27776,0.0,4.0,7.0
1622,18:42:03,0.035,3.13003,3.13003,0.0,4.0,7.0
1623,18:42:04,0.0325,3.14216,3.14216,0.0,4.0,7.0
1624,18:42:05,0.03242,3.14257,3.14257,0.0,4.0,7.0
1625,18:42:06,0.01754,3.23637,3.23637,0.0,4.0,7.0
1626,18:42:07,0.01253,3.27748,3.27748,0.0,4.0,7.0
1628,18:42:09,0.01754,3.23637,3.23637,0.0,4.0,7.0
1629,18:42:10,0.01003,3.30009,3.30009,0.0,4.0,7.0
1630,18:42:11,0.02005,3.21775,3.21775,0.0,4.0,7.0
1631,18:42:12,0.015,3.25657,3.25657,0.0,4.0,7.0
1632,18:42:13,0.015,3.25657,3.25657,0.0,4.0,7.0
1633,18:42:14,0.01253,3.27748,3.27748,0.0,4.0,7.0
1634,18:42:15,0.0201,3.21739,3.21739,0.0,4.0,7.0
1635,18:42:16,0.02506,3.18408,3.18408,0.0,4.0,7.0
1636,18:42:17,0.03,3.15525,3.15525,0.0,4.0,7.0
1637,18:42:18,0.02,3.21811,3.21811,0.0,4.0,7.0
1638,18:42:19,0.0125,3.27776,3.27776,0.0,4.0,7.0
1639,18:42:20,0.015,3.25657,3.25657,0.0,4.0,7.0
1640,18:42:21,0.02,3.21811,3.21811,0.0,4.0,7.0
1641,18:42:22,0.03,3.15525,3.15525,0.0,4.0,7.0
1642,18:42:23,0.015,3.25657,3.25657,0.0,4.0,7.0
1643,18:42:24,0.02,3.21811,3.21811,0.0,4.0,7.0
1644,18:42:25,0.0125,3.27776,3.27776,0.0,4.0,7.0
1645,18:42:26,0.01253,3.27748,3.27748,0.0,4.0,7.0
1647,18:42:28,0.01003,3.30009,3.30009,0.0,4.0,7.0
1648,18:42:29,0.0025,3.37695,3.37695,0.0,4.0,7.0
1649,18:42:30,0.01496,3.25688,3.25688,0.0,4.0,7.0
1650,18:42:31,0.01754,3.23637,3.23637,0.0,4.0,7.0
1651,18:42:32,0.0125,3.27776,3.27776,0.0,4.0,7.0
1652,18:42:33,0.02506,3.18408,3.18408,0.0,4.0,7.0
1653,18:42:34,0.0401,3.10805,3.10805,0.0,4.0,7.0
1654,18:42:35,0.0125,3.27776,3.27776,0.0,4.0,7.0
1655,18:42:36,0.02005,3.21775,3.21775,0.0,4.0,7.0
1656,18:42:37,0.0125,3.27776,3.27776,0.0,4.0,7.0
1657,18:42:38,0.01253,3.27748,3.27748,0.0,4.0,7.0
1658,18:42:39,0.03509,3.12962,3.12962,0.0,4.0,7.0
1659,18:42:40,0.01496,3.25688,3.25688,0.0,4.0,7.0
1660,18:42:41,0.01504,3.25626,3.25626,0.0,4.0,7.0
1661,18:42:42,0.02,3.21811,3.21811,0.0,4.0,7.0
1662,18:42:43,0.01496,3.25688,3.25688,0.0,4.0,7.0
1663,18:42:44,0.02506,3.18408,3.18408,0.0,4.0,7.0
1665,18:42:46,0.0125,3.27776,3.27776,0.0,4.0,7.0
1666,18:42:47,0.01253,3.27748,3.27748,0.0,4.0,7.0
1667,18:42:48,0.015,3.25657,3.25657,0.0,4.0,7.0
1668,18:42:49,0.00748,3.32452,3.32452,0.0,4.0,7.0
1669,18:42:50,0.02256,3.20034,3.20034,0.0,9.0,7.0
1670,18:42:51,0.0375,3.1188,3.1188,0.0,4.0,7.0
1671,18:42:52,0.015,3.25657,3.25657,0.0,4.0,7.0
1672,18:42:53,0.01496,3.25688,3.25688,0.0,4.0,7.0
1673,18:42:54,0.02244,3.2011,3.2011,0.0,4.0,7.0
1674,18:42:55,0.01253,3.27748,3.27748,0.0,4.0,7.0
1675,18:42:56,0.02256,3.20034,3.20034,0.0,4.0,7.0
1676,18:42:57,0.01759,3.23603,3.23603,0.0,4.0,7.0
1677,18:42:58,0.01496,3.25688,3.25688,0.0,4.0,7.0
1678,18:42:59,0.01005,3.29985,3.29985,0.0,4.0,7.0
1679,18:43:00,0.02,3.21811,3.21811,0.0,4.0,7.0
1680,18:43:01,0.03008,3.15484,3.15484,0.0,4.0,7.0
1681,18:43:02,0.01496,3.25688,3.25688,0.0,4.0,7.0
1682,18:43:03,0.01759,3.23603,3.23603,0.0,4.0,7.0
1683,18:43:04,0.01496,3.25688,3.25688,0.0,4.0,7.0
1685,18:43:06,0.045,3.09016,3.09016,0.0,4.0,7.0
1686,18:43:07,0.0,3.40568,3.40568,0.0,4.0,7.0
1687,18:43:08,0.015,3.25657,3.25657,0.0,4.0,7.0
1688,18:43:09,0.01504,3.25626,3.25626,0.0,4.0,7.0
1689,18:43:10,0.01746,3.23704,3.23704,0.0,4.0,7.0
1690,18:43:11,0.01005,3.29985,3.29985,0.0,4.0,7.0
1691,18:43:12,0.02757,3.16894,3.16894,0.0,4.0,7.0
1692,18:43:13,0.0285,3.16359,3.16359,0.0,4.0,7.0
1693,18:43:14,0.01253,3.27748,3.27748,0.0,4.0,7.0
1694,18:43:15,0.0225,3.20072,3.20072,0.0,4.0,7.0
1695,18:43:16,0.015,3.25657,3.25657,0.0,4.0,7.0
1696,18:43:17,0.01005,3.29985,3.29985,0.0,4.0,7.0
1697,18:43:18,0.02764,3.16853,3.16853,0.0,4.0,7.0
1698,18:43:19,0.015,3.25657,3.25657,0.0,4.0,7.0
1699,18:43:20,0.01253,3.27748,3.27748,0.0,4.0,7.0
1700,18:43:21,0.02,3.21811,3.21811,0.0,4.0,7.0
1701,18:43:22,0.0125,3.27776,3.27776,0.0,4.0,7.0
1703,18:43:24,0.03759,3.1184,3.1184,0.0,4.0,7.0
1704,18:43:25,0.01741,3.23738,3.23738,0.0,4.0,7.0
1705,18:43:26,0.0,3.40568,3.40568,0.0,4.0,7.0
1706,18:43:27,0.01754,3.23637,3.23637,0.0,4.0,7.0
1707,18:43:28,0.01253,3.27748,3.27748,0.0,4.0,7.0
1708,18:43:29,0.0125,3.27776,3.27776,0.0,4.0,7.0
1709,18:43:30,0.03509,3.12962,3.12962,0.0,4.0,7.0
1710,18:43:31,0.015,3.25657,3.25657,0.0,4.0,7.0
1711,18:43:32,0.015,3.25657,3.25657,0.0,4.0,7.0
1712,18:43:33,0.02,3.21811,3.21811,0.0,4.0,7.0
1713,18:43:34,0.01253,3.27748,3.27748,0.0,4.0,7.0
1714,18:43:35,0.02506,3.18408,3.18408,0.0,4.0,7.0
1715,18:43:36,0.0125,3.27776,3.27776,0.0,4.0,7.0
1716,18:43:37,0.02,3.21811,3.21811,0.0,4.0,7.0
1717,18:43:38,0.01253,3.27748,3.27748,0.0,4.0,7.0
1718,18:43:39,0.0225,3.20072,3.20072,0.0,4.0,7.0
1719,18:43:40,0.02757,3.16894,3.16894,0.0,4.0,7.0
1720,18:43:41,0.0125,3.27776,3.27776,0.0,4.0,7.0
1722,18:43:43,0.01253,3.27748,3.27748,0.0,4.0,7.0
1723,18:43:44,0.015,3.25657,3.25657,0.0,4.0,7.0
1724,18:43:45,0.02513,3.18369,3.18369,0.0,4.0,7.0
1725,18:43:46,0.01,3.30032,3.30032,0.0,4.0,7.0
1726,18:43:47,0.03008,3.15484,3.15484,0.0,4.0,7.0
1727,18:43:48,0.01995,3.21847,3.21847,0.0,4.0,7.0
1728,18:43:49,0.01253,3.27748,3.27748,0.0,4.0,7.0
1729,18:43:50,0.01496,3.25688,3.25688,0.0,4.0,7.0
1730,18:43:51,0.02005,3.21775,3.21775,0.0,4.0,7.0
1731,18:43:52,0.02256,3.20034,3.20034,0.0,4.0,7.0
1732,18:43:53,0.015,3.25657,3.25657,0.0,4.0,7.0
1733,18:43:54,0.02244,3.2011,3.2011,0.0,4.0,7.0
1734,18:43:55,0.01005,3.29985,3.29985,0.0,4.0,7.0
1735,18:43:56,0.015,3.25657,3.25657,0.0,4.0,7.0
1736,18:43:57,0.03275,3.14093,3.14093,0.0,4.0,7.0
1737,18:43:58,0.03242,3.14257,3.14257,0.0,4.0,7.0
1738,18:43:59,0.01253,3.27748,3.27748,0.0,4.0,7.0
1739,18:44:00,0.01508,3.25595,3.25595,0.0,4.0,7.0
1741,18:44:02,0.01003,3.30009,3.30009,0.0,4.0,7.0
1742,18:44:03,0.02256,3.20034,3.20034,0.0,4.0,7.0
1743,18:44:04,0.01253,3.27748,3.27748,0.0,4.0,7.0
1744,18:44:05,0.01496,3.25688,3.25688,0.0,6.0,7.0
1745,18:44:06,0.01759,3.23603,3.23603,0.0,4.0,7.0
1746,18:44:07,0.01496,3.25688,3.25688,0.0,4.0,7.0
1747,18:44:08,0.015,3.25657,3.25657,0.0,4.0,7.0
1748,18:44:09,0.03,3.15525,3.15525,0.0,4.0,7.0
1749,18:44:10,0.01005,3.29985,3.29985,0.0,4.0,7.0
1750,18:44:11,0.015,3.25657,3.25657,0.0,4.0,7.0
1751,18:44:12,0.015,3.25657,3.25657,0.0,4.0,7.0
1752,18:44:13,0.01005,3.29985,3.29985,0.0,4.0,7.0
1753,18:44:14,0.02506,3.18408,3.18408,0.0,4.0,7.0
1754,18:44:15,0.01754,3.23637,3.23637,0.0,4.0,7.0
1755,18:44:16,0.02005,3.21775,3.21775,0.0,4.0,7.0
1756,18:44:17,0.015,3.25657,3.25657,0.0,4.0,7.0
1757,18:44:18,0.02244,3.2011,3.2011,0.0,4.0,7.0
1758,18:44:19,0.02256,3.20034,3.20034,0.0,4.0,7.0
1760,18:44:21,0.02,3.21811,3.21811,0.0,4.0,7.0
1761,18:44:22,0.0125,3.27776,3.27776,0.0,4.0,7.0
1762,18:44:23,0.0075,3.32433,3.32433,0.0,4.0,7.0
1763,18:44:24,0.01005,3.29985,3.29985,0.0,4.0,7.0
1764,18:44:25,0.01003,3.30009,3.30009,0.0,4.0,7.0
1765,18:44:26,0.025,3.18448,3.18448,0.0,4.0,7.0
1766,18:44:27,0.03509,3.12962,3.12962,0.0,4.0,7.0
1767,18:44:28,0.01504,3.25626,3.25626,0.0,4.0,7.0
1768,18:44:29,0.015,3.25657,3.25657,0.0,4.0,7.0
1769,18:44:30,0.01253,3.27748,3.27748,0.0,4.0,7.0
1770,18:44:31,0.02,3.21811,3.21811,0.0,4.0,7.0
1771,18:44:32,0.03,3.15525,3.15525,0.0,4.0,7.0
1772,18:44:33,0.02,3.21811,3.21811,0.0,4.0,7.0
1773,18:44:34,0.015,3.25657,3.25657,0.0,4.0,7.0
1774,18:44:35,0.0125,3.27776,3.27776,0.0,4.0,7.0
1775,18:44:36,0.02,3.21811,3.21811,0.0,4.0,7.0
1776,18:44:37,0.02513,3.18369,3.18369,0.0,4.0,7.0
1778,18:44:39,0.02488,3.18526,3.18526,0.0,4.0,7.0
1779,18:44:40,0.015,3.25657,3.25657,0.0,4.0,7.0
1780,18:44:41,0.0125,3.27776,3.27776,0.0,4.0,7.0
1781,18:44:42,0.0075,3.32433,3.32433,0.0,4.0,7.0
1782,18:44:43,0.02261,3.19996,3.19996,0.0,4.0,7.0
1783,18:44:44,0.0125,3.27776,3.27776,0.0,4.0,7.0
1784,18:44:45,0.01759,3.23603,3.23603,0.0,4.0,7.0
1785,18:44:46,0.01496,3.25688,3.25688,0.0,4.0,7.0
1786,18:44:47,0.0125,3.27776,3.27776,0.0,4.0,7.0
1787,18:44:48,0.0325,3.14216,3.14216,0.0,4.0,7.0
1788,18:44:49,0.01256,3.27721,3.27721,0.0,4.0,7.0
1789,18:44:50,0.0125,3.27776,3.27776,0.0,4.0,7.0
1790,18:44:51,0.01754,3.23637,3.23637,0.0,4.0,7.0
1791,18:44:52,0.01253,3.27748,3.27748,0.0,4.0,7.0
1792,18:44:53,0.0275,3.16934,3.16934,0.0,4.0,7.0
1793,18:44:54,0.03015,3.15443,3.15443,0.0,4.0,7.0
1794,18:44:55,0.01754,3.23637,3.23637,0.0,4.0,7.0
1795,18:44:56,0.0125,3.27776,3.27776,0.0,4.0,7.0
1797,18:44:58,0.01005,3.29985,3.29985,0.0,4.0,7.0
1798,18:44:59,0.0275,3.16934,3.16934,0.0,4.0,7.0
1799,18:45:00,0.02993,3.15566,3.15566,0.0,4.0,7.0
1800,18:45:01,0.01256,3.27721,3.27721,0.0,4.0,7.0
1801,18:45:02,0.01003,3.30009,3.30009,0.0,4.0,7.0
1802,18:45:03,0.01759,3.23603,3.23603,0.0,4.0,7.0
1803,18:45:04,0.01005,3.29985,3.29985,0.0,4.0,7.0
1804,18:45:05,0.015,3.25657,3.25657,0.0,4.0,7.0
1805,18:45:06,0.0375,3.1188,3.1188,0.0,4.0,7.0
1806,18:45:07,0.01003,3.30009,3.30009,0.0,4.0,7.0
1807,18:45:08,0.015,3.25657,3.25657,0.0,4.0,7.0
1808,18:45:09,0.0125,3.27776,3.27776,0.0,4.0,7.0
1809,18:45:10,0.01754,3.23637,3.23637,0.0,4.0,7.0
1810,18:45:11,0.02757,3.16894,3.16894,0.0,4.0,7.0
1811,18:45:12,0.0175,3.23671,3.23671,0.0,4.0,7.0
1812,18:45:13,0.01005,3.29985,3.29985,0.0,4.0,7.0
1813,18:45:14,0.01496,3.25688,3.25688,0.0,4.0,7.0
1814,18:45:15,0.02261,3.19996,3.19996,0.0,4.0,7.0
1816,18:45:17,0.0125,3.27776,3.27776,0.0,4.0,7.0
1817,18:45:18,0.01754,3.23637,3.23637,0.0,4.0,7.0
1818,18:45:19,0.01253,3.27748,3.27748,0.0,4.0,7.0
1819,18:45:20,0.005,3.34985,3.34985,0.0,4.0,7.0
1820,18:45:21,0.00752,3.32415,3.32415,0.0,4.0,7.0
1821,18:45:22,0.04,3.10844,3.10844,0.0,4.0,7.0
1822,18:45:23,0.01253,3.27748,3.27748,0.0,4.0,7.0
1823,18:45:24,0.01759,3.23603,3.23603,0.0,4.0,7.0
1824,18:45:25,0.01496,3.25688,3.25688,0.0,4.0,7.0
1825,18:45:26,0.01253,3.27748,3.27748,0.0,4.0,7.0
1826,18:45:27,0.03509,3.12962,3.12962,0.0,4.0,7.0
1827,18:45:28,0.015,3.25657,3.25657,0.0,4.0,7.0
1828,18:45:29,0.01253,3.27748,3.27748,0.0,4.0,7.0
1829,18:45:30,0.01754,3.23637,3.23637,0.0,4.0,7.0
1830,18:45:31,0.015,3.25657,3.25657,0.0,4.0,7.0
1831,18:45:32,0.02261,3.19996,3.19996,0.0,4.0,7.0
1832,18:45:33,0.035,3.13003,3.13003,0.0,4.0,7.0
1834,18:45:35,0.01496,3.25688,3.25688,0.0,4.0,7.0
1835,18:45:36,0.01253,3.27748,3.27748,0.0,4.0,7.0
1836,18:45:37,0.01754,3.23637,3.23637,0.0,4.0,7.0
1837,18:45:38,0.02,3.21811,3.21811,0.0,4.0,7.0
1838,18:45:39,0.01504,3.25626,3.25626,0.0,4.0,7.0
1839,18:45:40,0.015,3.25657,3.25657,0.0,4.0,7.0
1840,18:45:41,0.0125,3.27776,3.27776,0.0,4.0,7.0
1841,18:45:42,0.01508,3.25595,3.25595,0.0,4.0,7.0
1842,18:45:43,0.01253,3.27748,3.27748,0.0,4.0,7.0
1843,18:45:44,0.03,3.15525,3.15525,0.0,4.0,7.0
1844,18:45:45,0.02244,3.2011,3.2011,0.0,4.0,7.0
1845,18:45:46,0.01746,3.23704,3.23704,0.0,4.0,7.0
1846,18:45:47,0.01005,3.29985,3.29985,0.0,4.0,7.0
1847,18:45:48,0.015,3.25657,3.25657,0.0,4.0,7.0
1848,18:45:49,0.02771,3.16813,3.16813,0.0,4.0,7.0
1849,18:45:50,0.01496,3.25688,3.25688,0.0,4.0,7.0
1850,18:45:51,0.01759,3.23603,3.23603,0.0,4.0,7.0
1851,18:45:52,0.01253,3.27748,3.27748,0.0,4.0,7.0
1852,18:45:53,0.0125,3.27776,3.27776,0.0,4.0,7.0
1854,18:45:55,0.01253,3.27748,3.27748,0.0,4.0,7.0
1855,18:45:56,0.01253,3.27748,3.27748,0.0,4.0,7.0
1856,18:45:57,0.02,3.21811,3.21811,0.0,4.0,7.0
1857,18:45:58,0.01,3.30032,3.30032,0.0,4.0,7.0
1858,18:45:59,0.00251,3.37688,3.37688,0.0,4.0,7.0
1859,18:46:00,0.025,3.18448,3.18448,0.0,4.0,7.0
1860,18:46:01,0.03778,3.11759,3.11759,0.0,4.0,7.0
1861,18:46:02,0.01253,3.27748,3.27748,0.0,4.0,7.0
1862,18:46:03,0.01253,3.27748,3.27748,0.0,4.0,7.0
1863,18:46:04,0.01754,3.23637,3.23637,0.0,4.0,7.0
1864,18:46:05,0.01005,3.29985,3.29985,0.0,4.0,7.0
1865,18:46:06,0.03741,3.11921,3.11921,0.0,4.0,7.0
1866,18:46:07,0.01005,3.29985,3.29985,0.0,4.0,7.0
1867,18:46:08,0.015,3.25657,3.25657,0.0,4.0,7.0
1868,18:46:09,0.02,3.21811,3.21811,0.0,4.0,7.0
1869,18:46:10,0.0125,3.27776,3.27776,0.0,4.0,7.0
1870,18:46:11,0.025,3.18448,3.18448,0.0,4.0,7.0
1872,18:46:13,0.01504,3.25626,3.25626,0.0,4.0,7.0
1873,18:46:14,0.01253,3.27748,3.27748,0.0,4.0,7.0
1874,18:46:15,0.02,3.21811,3.21811,0.0,4.0,7.0
1875,18:46:16,0.01754,3.23637,3.23637,0.0,4.0,7.0
1876,18:46:17,0.0125,3.27776,3.27776,0.0,4.0,7.0
1877,18:46:18,0.02244,3.2011,3.2011,0.0,4.0,7.0
1878,18:46:19,0.0125,3.27776,3.27776,0.0,4.0,7.0
1879,18:46:20,0.01005,3.29985,3.29985,0.0,4.0,7.0
1880,18:46:21,0.01754,3.23637,3.23637,0.0,4.0,7.0
1881,18:46:22,0.0125,3.27776,3.27776,0.0,4.0,7.0
1882,18:46:23,0.03,3.15525,3.15525,0.0,4.0,7.0
1883,18:46:24,0.01754,3.23637,3.23637,0.0,4.0,7.0
1884,18:46:25,0.01005,3.29985,3.29985,0.0,4.0,7.0
1885,18:46:26,0.01253,3.27748,3.27748,0.0,4.0,7.0
1886,18:46:27,0.0125,3.27776,3.27776,0.0,4.0,7.0
1887,18:46:28,0.03266,3.14134,3.14134,0.0,4.0,7.0
1888,18:46:29,0.01253,3.27748,3.27748,0.0,4.0,7.0
1889,18:46:30,0.01496,3.25688,3.25688,0.0,4.0,7.0
1890,18:46:31,0.01754,3.23637,3.23637,0.0,4.0,7.0
1892,18:46:33,0.0325,3.14216,3.14216,0.0,4.0,7.0
1893,18:46:34,0.01253,3.27748,3.27748,0.0,4.0,7.0
1894,18:46:35,0.01253,3.27748,3.27748,0.0,4.0,7.0
1895,18:46:36,0.01754,3.23637,3.23637,0.0,4.0,7.0
1896,18:46:37,0.005,3.34985,3.34985,0.0,4.0,7.0
1897,18:46:38,0.01,3.30032,3.30032,0.0,4.0,7.0
1898,18:46:39,0.02506,3.18408,3.18408,0.0,4.0,7.0
1899,18:46:40,0.03759,3.1184,3.1184,0.0,4.0,7.0
1900,18:46:41,0.0125,3.27776,3.27776,0.0,4.0,7.0
1901,18:46:42,0.015,3.25657,3.25657,0.0,4.0,7.0
1902,18:46:43,0.01508,3.25595,3.25595,0.0,4.0,7.0
1903,18:46:44,0.01496,3.25688,3.25688,0.0,4.0,7.0
1904,18:46:45,0.03008,3.15484,3.15484,0.0,4.0,7.0
1905,18:46:46,0.01253,3.27748,3.27748,0.0,4.0,7.0
1906,18:46:47,0.0125,3.27776,3.27776,0.0,4.0,7.0
1907,18:46:48,0.01754,3.23637,3.23637,0.0,4.0,7.0
1908,18:46:49,0.01253,3.27748,3.27748,0.0,4.0,7.0
1909,18:46:50,0.02757,3.16894,3.16894,0.0,4.0,7.0
1911,18:46:52,0.01253,3.27748,3.27748,0.0,4.0,7.0
1912,18:46:53,0.01253,3.27748,3.27748,0.0,4.0,7.0
1913,18:46:54,0.015,3.25657,3.25657,0.0,4.0,7.0
1914,18:46:55,0.03258,3.14175,3.14175,0.0,4.0,7.0
1915,18:46:56,0.00251,3.37688,3.37688,0.0,4.0,7.0
1916,18:46:57,0.0175,3.23671,3.23671,0.0,4.0,7.0
1917,18:46:58,0.01003,3.30009,3.30009,0.0,4.0,7.0
1918,18:46:59,0.01253,3.27748,3.27748,0.0,4.0,7.0
1919,18:47:00,0.02,3.21811,3.21811,0.0,4.0,7.0
1920,18:47:01,0.03258,3.14175,3.14175,0.0,4.0,7.0
1921,18:47:02,0.03008,3.15484,3.15484,0.0,4.0,7.0
1922,18:47:03,0.01754,3.23637,3.23637,0.0,4.0,7.0
1923,18:47:04,0.0125,3.27776,3.27776,0.0,4.0,7.0
1924,18:47:05,0.01746,3.23704,3.23704,0.0,4.0,7.0
1925,18:47:06,0.01253,3.27748,3.27748,0.0,4.0,7.0
1926,18:47:07,0.02757,3.16894,3.16894,0.0,4.0,7.0
1927,18:47:08,0.0125,3.27776,3.27776,0.0,4.0,7.0
1928,18:47:09,0.01253,3.27748,3.27748,0.0,4.0,7.0
1930,18:47:11,0.0125,3.27776,3.27776,0.0,4.0,7.0
1931,18:47:12,0.02506,3.18408,3.18408,0.0,4.0,7.0
1932,18:47:13,0.01005,3.29985,3.29985,0.0,4.0,7.0
1933,18:47:14,0.01496,3.25688,3.25688,0.0,4.0,7.0
1934,18:47:15,0.0201,3.21739,3.21739,0.0,4.0,7.0
1935,18:47:16,0.00499,3.34998,3.34998,0.0,4.0,7.0
1936,18:47:17,0.015,3.25657,3.25657,0.0,4.0,7.0
1937,18:47:18,0.0201,3.21739,3.21739,0.0,4.0,7.0
1938,18:47:19,0.04239,3.0993,3.0993,0.0,4.0,7.0
1939,18:47:20,0.015,3.25657,3.25657,0.0,4.0,7.0
1940,18:47:21,0.01253,3.27748,3.27748,0.0,4.0,7.0
1941,18:47:22,0.01754,3.23637,3.23637,0.0,4.0,7.0
1942,18:47:23,0.01253,3.27748,3.27748,0.0,4.0,7.0
1943,18:47:24,0.03509,3.12962,3.12962,0.0,4.0,7.0
1944,18:47:25,0.01253,3.27748,3.27748,0.0,4.0,7.0
1945,18:47:26,0.0125,3.27776,3.27776,0.0,4.0,7.0
1946,18:47:27,0.02005,3.21775,3.21775,0.0,4.0,7.0
1947,18:47:28,0.015,3.25657,3.25657,0.0,4.0,7.0
1949,18:47:30,0.02244,3.2011,3.2011,0.0,4.0,7.0
1950,18:47:31,0.015,3.25657,3.25657,0.0,4.0,7.0
1951,18:47:32,0.015,3.25657,3.25657,0.0,4.0,7.0
1952,18:47:33,0.01253,3.27748,3.27748,0.0,4.0,7.0
1953,18:47:34,0.01754,3.23637,3.23637,0.0,4.0,7.0
1954,18:47:35,0.015,3.25657,3.25657,0.0,4.0,7.0
1955,18:47:36,0.01253,3.27748,3.27748,0.0,4.0,7.0
1956,18:47:37,0.02,3.21811,3.21811,0.0,4.0,7.0
1957,18:47:38,0.01253,3.27748,3.27748,0.0,4.0,7.0
1958,18:47:39,0.01754,3.23637,3.23637,0.0,4.0,7.0
1959,18:47:40,0.03,3.15525,3.15525,0.0,4.0,7.0
1960,18:47:41,0.01253,3.27748,3.27748,0.0,4.0,7.0
1961,18:47:42,0.02,3.21811,3.21811,0.0,4.0,7.0
1962,18:47:43,0.015,3.25657,3.25657,0.0,4.0,7.0
1963,18:47:44,0.01253,3.27748,3.27748,0.0,4.0,7.0
1964,18:47:45,0.03008,3.15484,3.15484,0.0,4.0,7.0
1965,18:47:46,0.01754,3.23637,3.23637,0.0,4.0,7.0
1966,18:47:47,0.01496,3.25688,3.25688,0.0,4.0,7.0
1968,18:47:49,0.01508,3.25595,3.25595,0.0,4.0,7.0
1969,18:47:50,0.03,3.15525,3.15525,0.0,4.0,7.0
1970,18:47:51,0.02,3.21811,3.21811,0.0,4.0,7.0
1971,18:47:52,0.01253,3.27748,3.27748,0.0,4.0,7.0
1972,18:47:53,0.01003,3.30009,3.30009,0.0,4.0,7.0
1973,18:47:54,0.01247,3.27803,3.27803,0.0,4.0,7.0
1974,18:47:55,0.01253,3.27748,3.27748,0.0,4.0,7.0
1975,18:47:56,0.02015,3.21702,3.21702,0.0,4.0,7.0
1976,18:47:57,0.035,3.13003,3.13003,0.0,4.0,7.0
1977,18:47:58,0.01504,3.25626,3.25626,0.0,4.0,7.0
1978,18:47:59,0.01253,3.27748,3.27748,0.0,4.0,7.0
1979,18:48:00,0.0125,3.27776,3.27776,0.0,4.0,7.0
1980,18:48:01,0.02005,3.21775,3.21775,0.0,4.0,7.0
1981,18:48:02,0.03008,3.15484,3.15484,0.0,4.0,7.0
1982,18:48:03,0.01005,3.29985,3.29985,0.0,4.0,7.0
1983,18:48:04,0.02,3.21811,3.21811,0.0,4.0,7.0
